URL,Title,Description
https://www.coursera.org/specializations/statistical-thermodynamics-engineering,statistical thermodynamics specialization,"physical science and engineering mechanical engineering mechanical engineering, chemistry, fluid mechanics, quantum mechanics, thermodynamics, gases, solids, liquids, "
https://www.coursera.org/specializations/user-interface-design,user interface design specialization,"computer science design and product usability, user interface design (ui design), design theory, user interface, user research, heuristic evaluation, "
https://www.coursera.org/specializations/javascript-beginner,javascript for beginners specialization,"computer science mobile and web development web interactivty, jquery, data manipulation, javascript, animations, "
https://www.coursera.org/specializations/immunology-the-immune-system-and-its-failures,immunology: the immune system and its failures specialization,"health basic science tumour immunity, allergy/asthma., autoimmunity, infectious diseases, immunology, allergy/asthma, "
https://www.coursera.org/specializations/image-processing,image processing for engineering and science specialization,"physical science and engineering electrical engineering image segmentation, matlab, object detection, image processing, video processing, region analysis, image filtering, "
https://www.coursera.org/specializations/autodesk-cad-cam-manufacturing,autodesk cad/cam for manufacturing specialization,"physical science and engineering mechanical engineering autodesk, computer-aided design (cad), computer-aided manufacturing, mechanical engineering, manufacturing processes, manufacturing process management, autodesk fusion 360, manufacturing process, computer-aided manufaturing, engineering, "
https://www.coursera.org/specializations/gcp-data-machine-learning-jp,"data engineering, big data and ml on google cloud 日本語版 specialization","computer science software development tensorflow, bigquery, google cloud platform, cloud computing, "
https://www.coursera.org/specializations/adapting-career-development,adapting: career development specialization,"business leadership and management career development, stress management, resilience, diversity (business), cultural intelligence, "
https://www.coursera.org/specializations/direccion-empresas,claves de la dirección de empresas specialization,"business leadership and management financial accounting, accounting, evaluation, business analytics, business intelligence, marketing, marketing strategy, persona (user experience), leadership, human resources (hr), organizational culture, "
https://www.coursera.org/specializations/european-business-law,european business law  specialization,"social sciences law compete on the internal market, legal research, law, business law, foreign policy, "
https://www.coursera.org/specializations/information-systems,information​ ​systems specialization,"information technology support and operations project management, critical thinking, management, it skills and knowledge, finance and accounting skills and knowledge, business analysis skills and knowledge, project management skills and knowledge, "
https://www.coursera.org/specializations/ibm-ai-workflow,ibm ai enterprise workflow specialization,"data science machine learning data science, information engineering, artificial intelligence (ai), machine learning, python programming, "
https://www.coursera.org/specializations/hands-on-cpp,programming in c++: a hands-on introduction specialization,"computer science software development computer science, computer programming, c++, object-oriented programming (oop), iteration, variables, conditionals, vectors, files, strings, functions, recursion, "
https://www.coursera.org/specializations/teacher-sel,the teacher and social and emotional learning (sel) specialization,"social sciences education sel in curriculum, emotional engagement, social emotional learning, evaluation, teaching and learning, "
https://www.coursera.org/specializations/english-for-business,business english specialization,"language learning learning english negotiation, english language, management, marketing, writing, communication, emailing, meeting, win-win game, business communication, finance, leadership, "
https://www.coursera.org/specializations/value-based-care,value-based care specialization,"health healthcare management value-based care, healthcare, social determinants of health, leadership, population health, quality measures, value-based healthcare, healthcare quality, patient care, health insurance, health education, public health, "
https://www.coursera.org/specializations/marketing-with-tiktok,marketing with tiktok specialization,"business marketing tiktok marketing, social media marketing, content marketing, tiktok advertising, tiktok video creation, content creation, social media platforms, marketing plan, market analysis, e-commerce, "
https://www.coursera.org/specializations/vital-skills-for-data-science,vital skills for data science specialization,"data science data analysis information privacy, cybersecurity, analysis, ethics, data science, applied mathematics, information science, statistics, computer science, algorithms, privacy, philosophy, "
https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,building cloud computing solutions at scale specialization,"information technology cloud computing cloud platforms, cloud api, machine learning, cloud databases, cloud computing, github, devops, "
https://www.coursera.org/specializations/international-marketing,international marketing & cross industry growth  specialization,"business marketing business marketing, sports marketing, marketing, global marketing, brand management, marketing strategy, variable pricing, hospital management, hotel management, marketing by medium, educational entertainment, "
https://www.coursera.org/specializations/building-no-code-apps-with-appsheet,building no-code apps with appsheet specialization,"information technology cloud computing appsheet, google sheets, no-code application development, appsheet automation, navigate the appsheet ui and editor to build an app, learn the process to deploy and publish an app, understand the capabilities of the appsheet no-code app development platform, work with app data sources using google sheets, create and customize the user experience of an app using appsheet views and branding, app behaviors and automation, application and data access control, app authoring and collaboration, "
https://www.coursera.org/specializations/cad-design-digital-manufacturing,cad and digital manufacturing specialization,"physical science and engineering mechanical engineering computer-aided design (cad), autodesk, manufacturing processes, sustainable design, mechanical design, 3d modeling, autocad, "
https://www.coursera.org/specializations/palliative-care,palliative care: it's not just hospice anymore specialization,"health patient care easing pain and suffering, health management, palliative care, communication, patient care, "
https://www.coursera.org/specializations/plant-bioinformatic-methods,plant bioinformatic methods specialization,"physical science and engineering research methods genetic analysis, bioinformatics analysis, evolution, comparative genomics, "
https://www.coursera.org/specializations/3d-printing-additive-manufacturing,3d printing and additive manufacturing specialization,"computer science design and product prototyping, fusion360, tinkercad, 3d printing, 3d modeling, materials, product development, new product development, human–computer interaction, "
https://www.coursera.org/specializations/implementacion-marketing-mix,implementación del marketing mix specialization,"business marketing trade marketing, marketing, brand management, pricing strategies, product management, touchpoint, business strategy, pricing, strategic management, retailing, marketing mix, retail management, "
https://www.coursera.org/specializations/advanced-grammar-punctuation,learn english: advanced grammar and punctuation specialization,"language learning learning english english grammar, punctuation, grammar, english language, perfect tenses, "
https://www.coursera.org/specializations/leverage-data-science-agile-supply-chain,leverage data science for a more agile supply chain specialization,"data science data analysis data-informed decision-making, analyze metrics, resource and capacity optimization, risk identification, agile supply chain planning, demand planning, data analysis, supply chain, constrained forecast, supply planning, "
https://www.coursera.org/specializations/art-for-games,art for games  specialization,"arts and humanities music and art design, video game development, concept art, animation, 3d modeling, "
https://www.coursera.org/specializations/getting-started-with-google-workspace-es,getting started with google workspace en español specialization,"information technology cloud computing file shortcut, email, signature, confidentiality, streams, retain, upload, "
https://www.coursera.org/specializations/career-brand-management,career self-management training and certification specialization,"business business essentials self-assessment, skills management, career, personal branding, job readiness, career development, personal strategy, self-coaching, competence (human resources), competitiveness, strategy, personal development, "
https://www.coursera.org/specializations/introduction-scripting-in-python,introduction to scripting in python specialization,"computer science software development codeskulptor, data analysis, python programming, data visualization (dataviz), python syntax and semantics, debugging, tuple, list & label, "
https://www.coursera.org/specializations/market-research-market-research,market research specialization,"business marketing use qualitative and quantitative research methodologies, manage the development and use of different research instruments, analyse and interpret data, develop a research proposal, familiarise with the essentials of market research, identify and formulate the research needs, understand the research process, reflect on the development of the research proposal, collect primary and secondary data, adopt different sampling approaches, evaluate different data collection approaches, refine research instruments, "
https://www.coursera.org/specializations/administracion-proyectos,administración de proyectos: principios básicos specialization,"business leadership and management risk management, microsoft project, cost, project, project management, leadership, planning, project planning, management, project risk management, "
https://www.coursera.org/specializations/the-art-of-visual-storytelling,the art of visual storytelling specialization,"personal development personal development scripting, visual storytelling, graphics, videography, editing, video editing, linear editing, video production, video pre-production, framing, storytelling, video, "
https://www.coursera.org/specializations/advanced-leadership-skills,advanced leadership skills for the 21st century specialization,"business leadership and management strategic leadership, leading a diverse workforce, change management, leading teams, leadership, understand the difference between leadership and management, determine your leadership style, define leadership, assist in leading your organization to change management, develop your leadership philosophy, attract and retain a diverse team of employees, increase collaboration by implementing strategies for team performance, "
https://www.coursera.org/specializations/advanced-embedded-linux-development,advanced embedded linux development specialization,"computer science software development linux, kernel programming, embedded systems, c programming, embedded software, embedded systems engineering, shell script, electrical engineering, agile software development, "
https://www.coursera.org/specializations/strategicthinkingforeveryone,strategic thinking for everyone specialization,"personal development personal development soft skills, professional skills, imagining the future with a frame, regaining power over the future, harnessing imagination in scenarios, asking the right questions, getting the most of data you collect, collecting data with a hypothesis, sharing new insights from data, "
https://www.coursera.org/specializations/professionalselling,professional selling: 3 steps to high-performance specialization,"business marketing prospecting, knowing the buyer's journey, establishing needs, sales call preparation, handling objections, build enhanced communications skills required in sales interactions, know how to build and gaine genuine trust of customers that leads to lasting business relationships, understand the fundamentals of the sales process, understand how high performing sales people approach sales, understand how customers think and progress through their decision process to make purchasing decisions, utilize methods for talking with and engaging leads, strategize to gain qualified leads and referrals, "
https://www.coursera.org/specializations/gpu-programming,gpu programming specialization,"computer science software development machine learning, gpu, parallel computing, image processing, c++, cuda, python programming, thread (computing), algorithms, c/c++, nvidia, data science, "
https://www.coursera.org/specializations/healthy-sustainable-foods-products,healthy and sustainable foods and products specialization,"health public health problem solving, performance, disease, flow network, environmental impact assessment, sustainability, environmental health, diets, motivation, "
https://www.coursera.org/specializations/communicationforeveryone,communication for everyone  specialization,"personal development personal development soft skills, professional skills, using video meetings to communicate, using email to communicate, communicating with others in person, using active listening with teams, getting and giving group feedback, reacting productively to conflicts, facilitating group meetings, maximizing productive team cultures, responding with an elevator pitch, preparing an informative lecture, "
https://www.coursera.org/specializations/principles-of-leadership-leading-technical-teams,principles of leadership: leading technical teams specialization,"personal development personal development team building, collaboration, communication, transparency, negotiation, managing stakeholders, resilience, relationships, creating a culture, sustaining engagement, delegation, building teams, "
https://www.coursera.org/specializations/dei-for-organizational-leaders,"diversity, equity, and inclusion for organizational leaders specialization","business leadership and management dei strategy, organization development, workplace inclusion, cross-cultural communication, leadership and management, emotional intelligence, social justice, business psychology, critical thinking, business strategy, leadership development, business communication, "
https://www.coursera.org/specializations/home-based-child-care,home-based child care specialization,"social sciences education child care, business accumen, creativity, planning & instructing, decision-making, communication, planning & instruction, hiring, safety, mental health, emergency management, nutrition, "
https://www.coursera.org/specializations/deep-learning-healthcare,deep learning for healthcare specialization,"data science machine learning big data, machine learning, deep learning, health care, graphs, unsupervised learning, autoencoder, "
https://www.coursera.org/professional-certificates/google-data-analytics,google data analytics professional certificate,"data science data analysis spreadsheet,data cleansing,data analysis,data visualization (dataviz),sql,questioning,decision-making,problem solving,metadata,data collection,data ethics,sample size determination,data integrity,data calculations,data aggregation,tableau software,presentation,r programming,r markdown,rstudio,job portfolio,case study,"
https://www.coursera.org/professional-certificates/google-project-management,google project management: professional certificate,"business leadership and management organizational culture,career development,strategic thinking,change management,project management,stakeholder management,business writing,project charter,project planning,risk management,task estimation,procurement,quality management,project execution,coaching,influencing,agile management,problem solving,scrum,effective communication,"
https://www.coursera.org/professional-certificates/ibm-data-science,ibm data science professional certificate,"data science data analysis data science,deep learning,machine learning,big data,data mining,github,python programming,jupyter notebooks,rstudio,methodology,crisp-dm,data analysis,pandas,numpy,cloud databases,relational database management system (rdbms),sql,predictive modelling,data visualization (dataviz),model selection,dashboards and charts,dash,matplotlib,scipy and scikit-learn,regression,classification,hierarchical clustering,jupyter notebook,data science methodology,k-means clustering,"
https://www.coursera.org/professional-certificates/google-ux-design,google ux design professional certificate,"computer science design and product user experience (ux),ux research,wireframe,prototype,user experience design (uxd),usability testing,mockup,figma,adobe xd,ux design jobs,"
https://www.coursera.org/professional-certificates/google-it-support,google it support professional certificate,"information technology support and operations debugging,encryption algorithms and techniques,customer service,network protocols,cloud computing,"
https://www.coursera.org/professional-certificates/ibm-data-analyst,ibm data analyst professional certificate,"data science data analysis microsoft excel,python programming,data analysis,data visualization (dataviz),sql,"
https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce,google digital marketing & e-commerce professional certificate,"business marketing marketing,e-commerce,display advertising,email marketing,search engine optimization (seo),"
https://www.coursera.org/professional-certificates/devops-and-software-engineering,ibm devops and software engineering professional certificate,"computer science software development test-driven development,ci/cd,behavior-driven development,devops,cloud native,iaas paas saas,hybrid multicloud,cloud computing,agile software development,scrum methodology,zenhub,kanban,sprint planning,basic programming concepts,careers in software engineering,programming languages and frameworks,the software development lifecycle (sdlc),software architecture,shell script,bash (unix shell),linux,distributed version control (drcs),open source,version control systems,github,git (software),data science,python programming,data analysis,pandas,numpy,artificial intelligence (ai),web application,application development,flask,kubernetes,docker,containers,openshift,swagger,serverless,microservices,representational state transfer (rest),ibm code engine,test case,software testing,automated testing,continuous integration,continuous development,automation,infrastructure as code,open web application security project (owasp),observability,security,monitoring,logging,agile,"
https://www.coursera.org/professional-certificates/ibm-full-stack-cloud-developer,ibm full stack software developer professional certificate,"information technology cloud computing cloud native,devops,iaas paas saas,hybrid multicloud,cloud computing,cascading style sheets (css),html,git (software),javascript,cloud applications,distributed version control (drcs),open source,version control systems,github,web development,user interface,react (web framework),front-end development,back-end development,server-side javascript,express,computer science,data science,python programming,data analysis,pandas,numpy,artificial intelligence (ai),web application,application development,flask,django (web framework),database (dbms),sql,kubernetes,docker,containers,openshift,swagger,serverless,microservices,representational state transfer (rest),ibm code engine,node.js,"
https://www.coursera.org/professional-certificates/ibm-data-engineer,ibm data engineering professional certificate,"information technology data management relational database management syste (rdbms),etl & data pipelines,nosql and big data,apache spark,sql,"
https://www.coursera.org/professional-certificates/ibm-data-analyst-r-excel,ibm data analytics with excel and r professional certificate,"data science data analysis microsoft excel,relational databases (rdbms),r programming,data analysis,data visualization (dataviz),"
https://www.coursera.org/professional-certificates/ibm-cybersecurity-analyst,ibm cybersecurity analyst professional certificate,"information technology security information security analyst,it security analyst,security analyst,junior cybersecurity analyst,"
https://www.coursera.org/professional-certificates/google-advanced-data-analytics,google advanced data analytics professional certificate,"data science data analysis data science,regression models,predictive modelling,exploratory data analysis (eda),statistical analysis,machine learning,python programming,data analysis,jupyter notebook,tableau software,data visualization (dataviz),kaggle,"
https://www.coursera.org/professional-certificates/ibm-backend-development,ibm back-end development professional certificate,"computer science software development database (dbms),containers,python programming,microservices,backend development,"
https://www.coursera.org/professional-certificates/applied-artifical-intelligence-ibm-watson-ai,ibm applied ai professional certificate,"data science machine learning data science,deep learning,artificial intelligence (ai),jobs,machine learning,application programming interfaces (api),watson,python programming,data analysis,pandas,numpy,web application,application development,flask,artifical intelligence,watson ai,chatbot,"
https://www.coursera.org/professional-certificates/meta-front-end-developer,meta front-end developer professional certificate,"计算机科学 移动和网络开发 cascading style sheets (css),html,ui/ux design,react,javascript,"
https://www.coursera.org/professional-certificates/ibm-technical-support,ibm it support  professional certificate,"information technology support and operations networking/cybersecurity essentials,it fundamentals,hardware/software setup,technical support,cloud computing,"
https://www.coursera.org/professional-certificates/google-it-automation,google it automation with python professional certificate,"information technology support and operations using version control,troubleshooting & debugging,python programming,configuration management,automation,"
https://www.coursera.org/professional-certificates/data-warehouse-engineering,ibm data warehouse engineer professional certificate,"information technology data management data science,database (dbms),nosql,sql,database (db) design,database architecture,postgresql,mysql,relational database management system (rdbms),create, read, update and delete,data analysis,shell script,bash (unix shell),linux,database servers,relational database,database security,database administration,extraction, transformation and loading (etl),apache kafka,apache airflow,data pipelines,data warehousing,cube and rollup,business intelligence (bi),star and snowflake schema,cognos analytics,oltp databases,"
https://www.coursera.org/professional-certificates/ai-engineer,ibm ai engineering professional certificate,"data science machine learning scipy and scikit-learn,machine learning,regression,classification,hierarchical clustering,deep learning,artificial neural network,artificial intelligence (ai),keras,opencv,image processing,computer vision,"
https://www.coursera.org/professional-certificates/ibm-applied-devops-engineering,ibm applied devops engineering professional certificate,"computer science software development site reliability engineering (sre),devops engineering,kubernetes,agile methodologies,continuous integration and continuous deployment (ci/cd),"
https://www.coursera.org/professional-certificates/facebook-social-media-marketing,meta social media marketing professional certificate,"business marketing performance advertising,digital marketing,brand management,social media marketing,content marketing,"
https://www.coursera.org/professional-certificates/intuit-bookkeeping,intuit academy bookkeeping professional certificate,"business business essentials double-entry bookkeeping system,bookkeeping,bank reconciliations,accounting concepts and measurement,"
https://www.coursera.org/professional-certificates/tensorflow-in-practice,deeplearning.ai tensorflow developer professional certificate,"data science machine learning computer vision,convolutional neural network,machine learning,natural language processing,"
https://www.coursera.org/professional-certificates/meta-back-end-developer,meta back-end developer professional certificate,"computer science mobile and web development cloud hosting,application programming interfaces (api),python programming,computer programming,django (web framework),linux,web development,bash (unix shell),github,version control,mysql,database (dbms),database administration,build a data model,design a web application,debugging,authentication and authorization,rest apis,filtering and ordering,serializers and deserializers,cascading style sheets (css),html,production environments,javascript,api endpoints,pseudocode,algorithms,communication,data structure,computer science,"
https://www.coursera.org/professional-certificates/meta-ios-developer,meta ios developer professional certificate,"computer science mobile and web development ios app development,application development,mobile development,linux,web development,bash (unix shell),github,version control,swift programming,web design,front-end web development,user experience (ux),accessibility,use navigation in your apps,json,apis,core data,•	create simple javascript code,•	create and manipulate objects and arrays,•	write unit testing using jest,web application,react (web framework),react (javascript library),react,software architecture,ui development,data management,pseudocode,algorithms,communication,data structure,computer science,"
https://www.coursera.org/professional-certificates/google-business-intelligence,google business intelligence professional certificate,"data science data analysis data modeling,business analysis,bigquery,sheets,data analysis,extraction, transformation and loading (etl),business process,tableau software,data visualization (dataviz),business intelligence,sql,dashboarding and reporting,"
https://www.coursera.org/professional-certificates/meta-android-developer,meta android developer professional certificate,"computer science mobile and web development android studio,application development,mobile development,linux,web development,bash (unix shell),github,version control,create arrays,kotlin playground,create control flow patterns using conditionals and loops,practice using and extending protocols.,declare and initialize different types of variables,web design,front-end web development,user experience (ux),accessibility,use ui component libraries to build android ui,create a simple android ui,compose ui using kotlin ui views,build a simple ui using the layout editor,working with sqlite,rest api's,data and databases,•	create simple javascript code,•	create and manipulate objects and arrays,•	write unit testing using jest,web application,react (web framework),react (javascript library),react,kotlin,ux and ui,pseudocode,algorithms,communication,data structure,computer science,"
https://www.coursera.org/professional-certificates/meta-database-engineer,meta database engineer professional certificate,"information technology data management sql and python syntax,database management,database administration,mysql,tabular records,"
https://www.coursera.org/professional-certificates/analisis-de-datos-de-google,análisis de datos de google professional certificate,"ciencia de datos análisis de datos visualización de datos (dataviz),limpieza de datos,hoja de cálculo,análisis de datos,sql,cuestionamiento,resolución de problemas,toma de decisiones,recopilación de datos,metadatos,ética de datos,determinación del tamaño de la muestra,integridad de datos,cálculos en torno a los datos,agregación de datos,tableau software,presentación,programación en r,r markdown,rstudio,portfolio de trabajo,caso práctico,"
https://www.coursera.org/professional-certificates/sap-technology-consultant,sap technology consultant  professional certificate,"business leadership and management client engagement and communication,how to launch and develop your sap career,business and process analysis,solution design and implementation,understanding the sap world and solutions,"
https://www.coursera.org/professional-certificates/gestion-de-proyectos-de-google,gestión de proyectos de google professional certificate,"negocios liderazgo y gestión gestión de proyectos,cultura de la organización,pensamiento estratégico,desarrollo profesional,gestión de cambios,estatuto del proyecto,redacción de negocios,gestión de los interesados,gestión de riesgos,adquisiciones,planificación de proyectos,estimación de tareas,gestión de calidad,ejecución del proyecto,influencia,asesoramiento,resolución de problemas,gestión con la metodología agile,scrum,comunicación efectiva,"
https://www.coursera.org/professional-certificates/aws-cloud-solutions-architect,aws cloud solutions architect  professional certificate,"information technology cloud computing aws certification preparation,cloud architecture,architecting on aws,data lakes,aws management console,"
https://www.coursera.org/professional-certificates/arizona-state-university-tesol,arizona state university tesol professional certificate,"language learning learning english efl,english language,tesol,esl,english language teaching,"
https://www.coursera.org/professional-certificates/salesforce-sales-operations,salesforce sales operations professional certificate,"business business essentials crm,sales operations,salesforce lightning,sales,salesforce,"
https://www.coursera.org/professional-certificates/diseno-de-experiencia-del-usuario-ux-de-google,diseño de experiencia del usuario (ux) de google professional certificate,"ciencias de la computación diseño y producto experiencia del usuario (ux),esquema,diseño de la experiencia del usuario (uxd),investigación en ux,prototipo,esquema de página,pruebas de usabilidad,maqueta,figma,adobe xd,trabajos de diseño de ux,"
https://www.coursera.org/professional-certificates/preparing-for-google-cloud-machine-learning-engineer-professional-certificate,preparing for google cloud certification: machine learning engineer professional certificate,"information technology cloud computing google cloud,machine learning,feature engineering,tensorflow,cloud computing,"
https://www.coursera.org/professional-certificates/gcp-data-engineering,preparing for google cloud certification: cloud data engineer professional certificate,"data science machine learning information engineering,google cloud,bigquery,tensorflow,cloud computing,"
https://www.coursera.org/professional-certificates/gcp-cloud-architect,preparing for google cloud certification: cloud architect professional certificate,"information technology cloud computing google compute engine,google app engine (gae),google cloud platform,cloud computing,virtual machine,network architecture,debugging,cloud storage,data store,load balancing,virtual private network (vpn),autoscaling,disaster recovery,site reliability engineering,"
https://www.coursera.org/professional-certificates/analise-de-dados-do-google,google data analytics (pt) professional certificate,"data science data analysis visualização de dados (dataviz),limpeza de dados,planilha,sql,análise dos dados,análise de dados,questionamento,solução de problemas,tomada de decisões,metadados,ética em dados,coleta de dados,integridade dos dados,determinação do tamanho da amostra,cálculos de dados,agregação de dados,apresentação,software tableau,programação em r,r markdown,rstudio,estudo de caso,portfólio profissional,"
https://www.coursera.org/professional-certificates/cloud-engineering-gcp,preparing for google cloud certification: cloud engineer professional certificate,"information technology cloud computing google compute engine,google app engine (gae),google cloud platform,cloud computing,virtual machine,network architecture,debugging,cloud storage,data store,load balancing,virtual private network (vpn),autoscaling,google cloud,gcp infrastructure,gcp ace certification,"
https://www.coursera.org/professional-certificates/facebook-marketing-analytics,análise de marketing da meta professional certificate,"negócios marketing marketing strategy,data analysis,marketing mix optimization,statistics for marketing,advertising effectiveness evaluation,"
https://www.coursera.org/professional-certificates/sre-devops-engineer-google-cloud,preparing for google cloud certification: cloud devops engineer professional certificate,"information technology cloud computing google compute engine,google app engine (gae),google cloud platform,cloud computing,sre culture,business value,organizational culture,disaster recovery,site reliability engineering,continuous delivery,kubernetes,jenkins (software),"
https://www.coursera.org/professional-certificates/google-cloud-developer,preparing for google cloud certification: cloud developer professional certificate,"information technology cloud computing debugging,google cloud platform,cloud storage,application development,cloud computing,"
https://www.coursera.org/professional-certificates/google-cloud-security,preparing for google cloud certification: cloud security engineer professional certificate,"information technology cloud computing google compute engine,google app engine (gae),google cloud platform,cloud computing,create and understand custom iam roles,secure a kubernetes environment,create and configure network peering,"
https://www.coursera.org/professional-certificates/google-cloud-networking,preparing for google cloud certification: cloud network engineer professional certificate,"information technology cloud computing google compute engine,google app engine (gae),google cloud platform,cloud computing,"
https://www.coursera.org/professional-certificates/pwc-gst-taxation-executive,pwc gst taxation executive  professional certificate,"business finance e-invoicing & e-way bill,gst technical,gst compliances & return filing,gst law,registration & reconciliation,"
https://www.coursera.org/professional-certificates/sales-development-representative,salesforce sales development representative professional certificate,"business business essentials sales development,interviewing,sales,time management,cold calling,"
https://www.coursera.org/professional-certificates/sas-programming,sas programmer professional certificate,"data science data analysis sas studio,import data,reports,prepare data,sas programs,"
https://www.coursera.org/professional-certificates/ux-design-do-google,google ux design (pt) professional certificate,"computer science design and product pesquisa de ux,design de experiência do usuário (uxd),wireframe,prototipo,experiência do usuário (ux),testagem de usabilidade,maquete,figma,adobe xd,empregos em design de ux,"
https://www.coursera.org/professional-certificates/gestao-de-projetos-do-google,google project management (pt) professional certificate,"business leadership and management cultura organizacional,gestão de mudança,gerenciamento de projetos,desenvolvimento de carreira,pensamento estratégico,escrita de negócios,termo de abertura do projeto,compras,gestão de riscos,planejamento de projetos,estimativa de tarefas,gerenciamento da qualidade,gerenciamento de riscos,execução de projetos,coaching,influencia,gerenciamento agile,solução de problemas,scrum,comunicação eficaz,gerenciamento das partes interessadas,"
https://www.coursera.org/professional-certificates/azure-data-scientist,microsoft azure data scientist associate (dp-100)  professional certificate,"computer science software development manage azure resources for machine learning,deploy and operationalize machine learning solutions,run experiments and train models,implement responsible machine learning,"
https://www.coursera.org/professional-certificates/analytique-des-donnees-google,google data analytics professional certificate,"data science data analysis tableurs,visualisation des données (dataviz),sql,nettoyage des données,analyse de donnees,prise de décision,résolution de problèmes,questionnement,collecte de données,éthique des données,métadonnées,détermination de la taille d’échantillon,feuille de calcul,intégrité des données,analyse des données,agrégation des données,calculs de données,presentation,logiciel tableau,programmation r,r markdown,rstudio,portfolio pour la recherche d'emploi,étude de cas,"
https://www.coursera.org/professional-certificates/gestion-de-projet-google,google project management professional certificate,"business leadership and management gestion du changement,gestion de projets,réflexion stratégique,culture organisationnelle,perfectionnement professionnel,charte de projet,gestion de projet,gestion des parties prenantes,écriture commerciale,gestion des risques,planification de projet,approvisionnement,estimation de la tâche,exécution du projet,gestion de la qualité,coaching,gestion agile,influencer marketing,résolution de problèmes,scrum,gestion des partenaires,communication efficace,"
https://www.coursera.org/professional-certificates/data-analytics-japanese,google データアナリティクス professional certificate,"データサイエンス データ分析 ビジュアライゼーション,"
https://www.coursera.org/professional-certificates/tally-bookkeeper,tally bookkeeper professional certificate,"business finance bookkeeping,business accounting,tally prime,banking,finance,"
https://www.coursera.org/professional-certificates/google-data-analytics-arabic,تحليلات البيانات من google professional certificate,"data science data analysis دول البيانات,مؤثرات عرض البيانات (dataviz),تنظيف البيانات,sql,تحليل البيانات,طرح الأسئلة,جدول البيانات,عملية اتخاذ القرار,حل المشكلات,أخلاقيات البيانات,جمع البيانات,بيانات التعريف,سلامة البيانات,نظيف البيانات,تحديد حجم العينة,تجميع البيانات,العمليات الحسابية للبيانات,تحليلات البيانات,العرض التقديمي,برنامج tableau,r markdown,لغة البرمجة r,rstudio,محفظة الوظائف,دراسة الحالة,"
https://www.coursera.org/professional-certificates/sas-visual-business-analytics,sas visual business analytics professional certificate,"data science data analysis business analytics,sas va,sas visual analytics,"
https://www.coursera.org/professional-certificates/conception-ux-google,google ux design professional certificate,"computer science design and product maquette fonctionnelle,expérience utilisateur (ux),conception expérience utilisateur (uxd),prototype,recherche ux,armature,conception de l’expérience utilisateur (uxd),tests de la facilité d’utilisation,figma,maquette,adobe xd,test d’utilisabilité,test de facilité d’utilisation,emplois de conception ux.,"
https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals,palo alto networks cybersecurity professional certificate,"information technology security managing and encrypting a zero-trust environment,deploying vpns and ssl/ssh encryption,analyzing firewall logs and configuring security controls,configuring network protection and dynamic routing using firewalls,mitigating vulnerabilities using packet capture and analysis,"
https://www.coursera.org/professional-certificates/google-it-de,google it support (deutsch)  professional certificate,"information technology support and operations debugging,customer service,network protocols,encryption algorithms,cloud computing,"
https://www.coursera.org/professional-certificates/support-informatique-google,google it support professional certificate,"information technology support and operations service client,débogage,cloud computing.,algorithmes et techniques de chiffrement,protocoles réseau,"
https://www.coursera.org/professional-certificates/google-project-management-de,google project management (de) professional certificate,"business leadership and management projektmanagement,strategisches denken,veränderungsmanagement,karriereentwicklung,organisationskultur,stakeholder-management,business writing,projektcharta,aufgabenschätzung,projektplanung,risikomanagement,beschaffung,projektabwicklung,qualitätsmanagement,•	problemlösung,•	scrum,•	agiles management,•	einflussnahme,•	coaching,problemlösung,effektive kommunikation,"
https://www.coursera.org/professional-certificates/marketing-en-redes-sociales-de-facebook,marketing en redes sociales de meta professional certificate,"business marketing publicidad de rendimiento,marketing en redes sociales,marketing digital,gestión de marcas,marketing de contenidos,"
https://www.coursera.org/professional-certificates/gcp-data-engineering-jp,preparing for google cloud certification: cloud data engineer professional certificate 日本語版 professional certificate,"data science machine learning tensorflow,bigquery,google cloud platform,cloud computing,"
https://www.coursera.org/professional-certificates/analitik-data-google,analitik data google professional certificate,"data science data analysis analisis data,visualisasi data (dataviz),pembersihan data,sql,aplikasi spreadsheet,spreadsheet,pengambilan keputusan,mengajukan pertanyaan,pemecahan masalah,pengumpulan data,metadata,etika data,sample size determination (penentuan ukuran sampel),data integrity (integritas data),data cleansing (pembersihan data),agregasi data,kalkulasi data,perangkat lunak tableau,presentasi,pemrograman r,r markdown,rstudio,studi kasus,portofolio kerja,"
https://www.coursera.org/professional-certificates/google-data-analytics-de,google data analytics (de) professional certificate,"data science data analysis datenbereinigung,kalkulationstabelle,datenvisualisierung (dataviz),datenanalyse,sql,entscheidungsfindung,tabellenkalkulation,problemlösung,fragestellung,datenerhebung,metadaten,datenethik,datenintegrität,bestimmung der stichprobengröße,datenberechnungen,-	tabellenkalkulation,datenaggregation,-	präsentation,-	datenanalyse,-	datenvisualisierung (dataviz),-	tableau-software,-	r-programmierung,-	rstudio,-	r markdown,-	fallstudie,-	job-portfolio,-	datenbereinigung,"
